block_code,latitude,longitude,Skill_Score
Z53B142,25.306145,51.407025,2.2
Z53B173,25.257345,51.371083,2.19
Z53B164,25.273013,51.367535,2.67
Z83B017,25.017913,51.040104,2.17
Z83B014,25.012587,51.030056,2.0
Z71B001,25.552182,51.400355,2.17
Z71B002,25.53027,51.399846,2.18
Z71B082,25.490506,51.40083,2.2
Z71B081,25.493086,51.403843,2.19
Z71B084,25.487889,51.404938,2.18
Z57B056,25.19802,51.428416,2.21
Z54B086,25.27286,51.440978,2.28
Z56B196,25.217422,51.48749,2.19
Z56B197,25.214879,51.483658,2.18
Z56B203,25.208893,51.491135,2.19
Z55B293,25.234961,51.380448,2.23
Z83B020,25.100136,51.124357,2.08
Z83B021,25.114479,51.15448,2.17
Z71B293,25.380423,51.425849,2.18
Z53B183,25.269857,51.361124,2.3
Z30B018,25.350204,51.457075,2.21
Z32B055,25.327327,51.48102,2.2
Z32B058,25.323064,51.485442,2.28
Z32B060,25.324619,51.48086,2.2
Z55B126,25.247009,51.434746,2.17
Z54B085,25.27162,51.438459,2.13
Z54B072,25.274682,51.439172,2.19
Z54B118,25.274932,51.482488,2.18
Z55B214,25.263794,51.41857,2.23
Z55B221,25.258718,51.417386,2.19
Z80B047,25.408846,51.188594,2.2
Z82B017,25.217091,51.17298,2.19
Z82B033,25.179114,51.184711,2.21
Z71B263,25.388689,51.430057,2.17
Z71B261,25.389906,51.433041,2.17
Z71B260,25.393638,51.430631,2.19
Z91B151,25.13821,51.529023,2.22
Z80B038,25.43877,51.173556,2.23
Z80B039,25.435825,51.170839,2.24
Z80B040,25.432495,51.167793,2.18
Z80B041,25.429995,51.165526,2.22
Z80B053,25.390883,51.214663,2.21
Z80B052,25.39335,51.208566,2.19
Z80B034,25.418159,51.201424,2.14
Z82B018,25.227814,51.150232,2.24
Z80B043,25.423077,51.169602,2.21
Z53B193,25.264266,51.348496,2.09
Z57B199,25.172597,51.458582,2.17
Z57B204,25.169954,51.467136,2.23
Z71B226,25.407968,51.41376,1.97
Z91B150,25.141801,51.52923,2.21
Z38B013,25.291255,51.497339,2.37
Z38B056,25.281285,51.49561,2.15
Z38B054,25.281479,51.498538,2.08
Z34B020,25.319762,51.47984,2.19
Z34B016,25.320156,51.475156,2.22
Z34B021,25.319918,51.482276,2.2
Z34B017,25.32044,51.476167,2.21
Z38B051,25.281782,51.503154,2.22
Z80B054,25.386037,51.223789,2.23
Z91B252,25.087467,51.478415,2.1
Z91B253,25.083334,51.472381,2.18
Z91B251,25.08545,51.480067,2.2
Z84B010,25.23604,50.78348,2.24
Z91B250,25.081319,51.474031,2.18
Z91B248,25.08383,51.481431,2.2
Z91B249,25.079652,51.475434,2.18
Z91B176,25.135284,51.4864,2.15
Z56B163,25.214339,51.448769,2.24
Z82B042,25.219963,51.307591,2.13
Z82B045,25.210171,51.310464,2.44
Z82B043,25.215295,51.309641,2.17
Z58B004,25.243287,51.478051,2.06
Z91B158,25.15364,51.522582,2.11
Z82B001,25.293027,51.254159,2.0
Z38B057,25.287346,51.492613,2.17
Z38B050,25.282312,51.504998,2.19
Z40B020,25.256865,51.504553,2.21
Z40B025,25.257748,51.508163,2.18
Z40B026,25.255766,51.509425,2.17
Z40B028,25.25721,51.511889,2.22
Z40B030,25.258575,51.509862,2.27
Z56B235,25.212886,51.526111,2.15
Z57B020,25.208703,51.420822,2.26
Z57B025,25.201185,51.416257,2.16
Z35B002,25.319246,51.491834,2.1
Z35B008,25.314033,51.488428,1.83
Z35B009,25.311432,51.487852,2.21
Z38B018,25.287632,51.502478,2.12
Z56B047,25.244896,51.484889,2.22
Z56B044,25.244789,51.488019,2.19
Z56B053,25.24986,51.487756,2.23
Z57B167,25.166359,51.437519,2.19
Z57B160,25.17132,51.440766,2.17
Z57B179,25.160477,51.435876,2.24
Z57B041,25.210739,51.440482,2.25
Z57B195,25.167874,51.457161,2.23
Z57B116,25.166924,51.426222,2.18
Z57B153,25.177082,51.450621,2.22
Z53B076,25.281039,51.424726,2.25
Z32B067,25.322734,51.475461,2.0
Z26B072,25.264886,51.540603,2.34
Z91B202,25.1516,51.469733,2.06
Z91B214,25.122246,51.411085,2.3
Z91B218,25.12969,51.427093,2.19
Z80B127,25.329291,51.1663,2.41
Z80B013,25.385538,51.244357,2.16
Z80B037,25.441759,51.176289,2.24
Z91B243,25.075659,51.488008,2.19
Z40B032,25.261585,51.50842,2.17
Z40B041,25.262914,51.511175,2.19
Z40B057,25.259461,51.52238,2.31
Z57B035,25.203585,51.431815,2.19
Z55B231,25.246139,51.416851,2.18
Z55B255,25.252317,51.400554,2.21
Z55B239,25.240383,51.400984,2.15
Z57B007,25.21083,51.419104,2.09
Z57B006,25.209181,51.416321,2.31
Z57B057,25.196381,51.425614,2.19
Z57B073,25.198483,51.445008,2.2
Z65B016,25.324644,51.510994,2.24
Z57B022,25.204274,51.420029,2.16
Z56B162,25.213958,51.452338,2.27
Z56B170,25.20106,51.45452,2.03
Z56B209,25.222908,51.486227,2.18
Z56B217,25.224451,51.492045,2.24
Z56B152,25.218071,51.469996,2.22
Z57B036,25.206021,51.43009,2.2
Z57B040,25.21,51.43684,2.22
Z39B025,25.278112,51.497068,2.22
Z26B058,25.267416,51.544289,2.24
Z34B076,25.308153,51.481276,2.21
Z34B070,25.308043,51.483981,2.21
Z34B081,25.30905,51.475097,2.19
Z55B010,25.267332,51.483917,2.24
Z30B009,25.352683,51.471869,2.19
Z30B006,25.352494,51.475011,2.18
Z82B029,25.175824,51.109396,2.03
Z91B008,25.21165,51.578937,2.2
Z06B018,25.285059,51.539853,2.12
Z72B048,25.546787,51.0161,2.35
Z72B047,25.499864,50.97949,2.16
Z66B023,25.343162,51.512623,2.19
Z55B191,25.247711,51.426105,2.18
Z55B193,25.253407,51.429233,2.22
Z55B194,25.251293,51.426298,2.2
Z55B198,25.252764,51.420143,2.18
Z40B040,25.263851,51.51277,2.23
Z40B018,25.261157,51.500259,2.19
Z40B039,25.264709,51.514318,2.2
Z55B184,25.241149,51.422282,2.21
Z55B190,25.245835,51.422626,2.19
Z04B032,25.279895,51.529684,2.41
